Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"11936","","","None","dhcp01","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Microsoft Windows Server 2016 Standard
Confidence level : 100
Method : SMB

 
The remote host is running Microsoft Windows Server 2016 Standard"
"12053","","","None","dhcp01","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the fully qualified domain name (FQDN) of
the remote host.","n/a","","
10.5.55.49 resolves as dhcp01.sec555.com.
"
"17651","","","None","dhcp01","tcp","445","Microsoft Windows SMB : Obtains the Password Policy","It is possible to retrieve the remote host's password policy using the
supplied credentials.","Using the supplied credentials it was possible to extract the password
policy for the remote Windows host. The password policy must conform
to the Informational System Policy.","n/a","","The following password policy is defined on the remote host:

Minimum password len: 7
Password history len: 24
Maximum password age (d): 42
Password must meet complexity requirements: Enabled
Minimum password age (d): 1
Forced logoff time (s): Not set
Locked account time (s): 1800
Time between failed logon (s): 1800
Number of invalid logon before locked out (s): 0
"
"19506","","","None","dhcp01","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.10.5
Plugin feed version : 201705262215
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Credentialed Scan
Scanner IP : 172.16.0.2
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : yes, as 'sec555\SVC_VulnScan' via SMB
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2017/5/27 16:07 Central Standard Time
Scan duration : 1128 sec
"
"20811","","","None","dhcp01","tcp","445","Microsoft Windows Installed Software Enumeration (credentialed check)","It is possible to enumerate installed software.","This plugin lists software potentially installed on the remote host by
crawling the registry entries in :

  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall
  HKLM\SOFTWARE\Microsoft\Updates

Note that these entries do not necessarily mean the applications are
actually installed on the remote host - they may have been left behind
by uninstallers, or the associated files may have been manually
removed.","Remove any applications that are not compliant with your organization's
acceptable use and security policies.","","
The following software are installed on the remote host :

VMware Tools  [version 10.0.10.4301679]  [installed on 2016/10/23]
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148  [version 9.0.30729.4148]  [installed on 2016/10/23]
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161  [version 9.0.30729.6161]  [installed on 2016/10/23]
NXLog  [version 3.0.1845]  [installed on 2017/04/22]
"
"22319","","","None","dhcp01","tcp","135","MSRPC Service Detection","A DCE/RPC server is listening on the remote host.","The remote host is running a Windows RPC service. This service
replies to the RPC Bind Request with a Bind Ack response.

However it is not possible to determine the uuid of this service.","n/a","",""
"25220","","","None","dhcp01","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"34097","","","None","dhcp01","tcp","445","BIOS Version Information (via SMB)","The BIOS version could be read.","By reading HKLM\Hardware\Descript\System\SystemBiosVersion, it was
possible to get the BIOS vendor and version.","n/a","","
SystemBiosVersion : INTEL  - 6040000"
"38153","","","None","dhcp01","tcp","445","Microsoft Windows Summary of Missing Patches","The remote host is missing several Microsoft security patches.","This plugin summarizes updates for Microsoft Security Bulletins or
Knowledge Base (KB) security updates that have not been installed on
the remote Windows host based on the results of either a credentialed
check using the supplied credentials or a check done using a supported
third-party patch management tool.

Review the summary and apply any missing updates in order to be up to
date.","Run Windows Update on the remote host or use a patch management
solution.","","The patches for the following bulletins or KBs are missing on the remote host :

 - MS11-025 ( http://technet.microsoft.com/en-us/security/bulletin/ms11-025 )
 - MS15-124 ( http://technet.microsoft.com/en-us/security/bulletin/ms15-124 )
 - KB4019472 ( https://support.microsoft.com/en-us/help/4019472 )
"
"42410","","","None","dhcp01","tcp","445","Microsoft Windows NTLMSSP Authentication Request Remote Network Name Disclosure","It is possible to obtain the network name of the remote host.","The remote host listens on tcp port 445 and replies to SMB requests.

By sending an NTLMSSP authentication request it is possible to obtain
the name of the remote system and the name of its domain.","n/a","","The following 2 NetBIOS names have been gathered :

 DHCP01           = Computer name
 SEC555           = Workgroup / Domain name
"
