Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10884","","","None","dc01","udp","123","Network Time Protocol (NTP) Server Detection","An NTP server with an insecure configuration is listening on the
remote host.","An NTP server with an insecure configuration is listening on port 123.
It provides information about its version, current date, current time,
and possibly system information.","n/a","http://www.ntp.org","
  Version : unknown
"
"10902","","","None","dc01","tcp","445","Microsoft Windows 'Administrators' Group User List","There is at least one user in the 'Administrators' group.","Using the supplied credentials, it is possible to extract the member
list of the 'Administrators' group. Members of this group have
complete access to the remote system.","Verify that each member of the group should have this type of access.","","
The following users are members of the 'Administrators' group :

  - SEC555\Administrator (User)
  - SEC555\Enterprise Admins (Group)
  - SEC555\Domain Admins (Group)
  - SEC555\BuiltInHelper (User)
"
"10913","","","None","dc01","tcp","0","Microsoft Windows - Local Users Information : Disabled Accounts","At least one local user account has been disabled.","Using the supplied credentials, Nessus was able to list local user
accounts that have been disabled.","Delete accounts that are no longer needed.","","
The following local user account has been disabled :

  - Guest


Note that, in addition to the Administrator and Guest accounts, Nessus
has only checked for local users with UIDs between 1000 and 1200.
To use a different range, edit the scan policy and change the 'Start
UID' and/or 'End UID' preferences for 'SMB use host SID to enumerate 
local users' setting, and then re-run the scan.
"
"10914","","","None","dc01","tcp","0","Microsoft Windows - Local Users Information : Never Changed Passwords","At least one local user has never changed his or her password.","Using the supplied credentials, Nessus was able to list local users
who have never changed their passwords.","Allow or require users to change their passwords regularly.","","
The following local user has never changed his/her password :

  - Guest


Note that, in addition to the Administrator and Guest accounts, Nessus
has only checked for local users with UIDs between 1000 and 1200.
To use a different range, edit the scan policy and change the 'Start
UID' and/or 'End UID' preferences for 'SMB use host SID to enumerate 
local users' setting, and then re-run the scan.
"
"10915","","","None","dc01","tcp","0","Microsoft Windows - Local Users Information : User Has Never Logged In","At least one local user has never logged into his or her account.","Using the supplied credentials, Nessus was able to list local users
who have never logged into their accounts.","Delete accounts that are not needed.","","
The following local users have never logged in :

  - Guest
  - ploar
  - wperry
  - rsmith
  - BuiltInHelper


Note that, in addition to the Administrator and Guest accounts, Nessus
has only checked for local users with UIDs between 1000 and 1200.
To use a different range, edit the scan policy and change the 'Start
UID' and/or 'End UID' preferences for 'SMB use host SID to enumerate 
local users' setting, and then re-run the scan.
"
"10916","","","None","dc01","tcp","0","Microsoft Windows - Local Users Information : Passwords Never Expire","At least one local user has a password that never expires.","Using the supplied credentials, Nessus was able to list local users
that are enabled and whose passwords never expire.","Allow or require users to change their passwords regularly.","","
The following local users have passwords that never expire :

  - jawalt
  - jjohnson
  - pdodson
  - fraynor
  - ploar
  - wperry
  - lchancello
  - rsmith
  - rday
  - cweil
  - ahall
  - droseberry
  - srobinson
  - dbrokaw
  - mpugh
  - djohnson
  - lfuentez
  - jhart
  - SVC_VulnScan


Note that, in addition to the Administrator and Guest accounts, Nessus
has only checked for local users with UIDs between 1000 and 1200.
To use a different range, edit the scan policy and change the 'Start
UID' and/or 'End UID' preferences for this plugin, then re-run the
scan.
"
"10919","","","None","dc01","tcp","0","Open Port Re-check","Previously open ports are now closed.","One of several ports that were previously open are now closed or
unresponsive.

There are several possible reasons for this :

  - The scan may have caused a service to freeze or stop
    running.

  - An administrator may have stopped a particular service
    during the scanning process.

This might be an availability problem related to the following :

  - A network outage has been experienced during the scan,
    and the remote network cannot be reached anymore by the
    scanner.

  - This scanner may has been blacklisted by the system
    administrator or by an automatic intrusion detection /
    prevention system that detected the scan.

  - The remote host is now down, either because a user
    turned it off during the scan or because a select denial
    of service was effective.

In any case, the audit of the remote host might be incomplete and may
need to be done again.","- Increase checks_read_timeout and/or reduce max_checks.

- Disable any IPS during the Nessus scan","","Port 3389 was detected as being open but is now unresponsive
Port 49182 was detected as being open but is now unresponsive
Port 5985 was detected as being open but is now unresponsive
Port 49153 was detected as being open but is now unresponsive
Port 47001 was detected as being open but is now unresponsive
Port 49152 was detected as being open but is now unresponsive
"
"11002","","","None","dc01","udp","53","DNS Server Detection","A DNS server is listening on the remote host.","The remote service is a Domain Name System (DNS) server, which
provides a mapping between hostnames and IP addresses.","Disable this service if it is not needed or restrict access to
internal hosts only if the service is available externally.","https://en.wikipedia.org/wiki/Domain_Name_System",""
"11002","","","None","dc01","tcp","53","DNS Server Detection","A DNS server is listening on the remote host.","The remote service is a Domain Name System (DNS) server, which
provides a mapping between hostnames and IP addresses.","Disable this service if it is not needed or restrict access to
internal hosts only if the service is available externally.","https://en.wikipedia.org/wiki/Domain_Name_System",""
"11011","","","None","dc01","tcp","445","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
A CIFS server is running on this port.
"
"11219","","","None","dc01","tcp","593","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 593/tcp was found to be open"
"11936","","","None","dc01","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Microsoft Windows Server 2012 R2 Datacenter
Confidence level : 99
Method : MSRPC

Not all fingerprints could give a match. If you think some or all of
the following could be used to identify the host's operating system,
please email them to os-signatures@nessus.org. Be sure to include a
brief description of the host itself, such as the actual operating
system or product / model names.

NTP:!:unknown
SSLcert:!:i/CN:sec555-PKI01-CA
642e50889536ce6575a03c117af285b99cd24478
i/CN:sec555-PKI01-CA
642e50889536ce6575a03c117af285b99cd24478


 
The remote host is running Microsoft Windows Server 2012 R2 Datacenter"
"12053","","","None","dc01","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the fully qualified domain name (FQDN) of
the remote host.","n/a","","
10.5.55.2 resolves as dc01.sec555.com.
"
"12217","","5.0","Medium","dc01","udp","53","DNS Server Cache Snooping Remote Information Disclosure","The remote DNS server is vulnerable to cache snooping attacks.","The remote DNS server responds to queries for third-party domains
that do not have the recursion bit set. 

This may allow a remote attacker to determine which domains have
recently been resolved via this name server, and therefore which hosts
have been recently visited. 

For instance, if an attacker was interested in whether your company
utilizes the online services of a particular financial institution,
they would be able to use this attack to build a statistical model
regarding company usage of that financial institution.  Of course, the
attack can also be used to find B2B partners, web-surfing patterns,
external mail servers, and more.

Note: If this is an internal DNS server not accessible to outside
networks, attacks would be limited to the internal network. This
may include employees, consultants and potentially users on
a guest network or WiFi connection if supported.","Contact the vendor of the DNS software for a fix.","http://cs.unc.edu/~fabian/course_papers/cache_snooping.pdf","
Nessus sent a non-recursive query for example.com
and received 1 answer :

93.184.216.34
"
"17651","","","None","dc01","tcp","445","Microsoft Windows SMB : Obtains the Password Policy","It is possible to retrieve the remote host's password policy using the
supplied credentials.","Using the supplied credentials it was possible to extract the password
policy for the remote Windows host. The password policy must conform
to the Informational System Policy.","n/a","","The following password policy is defined on the remote host:

Minimum password len: 7
Password history len: 24
Maximum password age (d): 42
Password must meet complexity requirements: Enabled
Minimum password age (d): 1
Forced logoff time (s): Not set
Locked account time (s): 1800
Time between failed logon (s): 1800
Number of invalid logon before locked out (s): 0
"
"19506","","","None","dc01","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.10.5
Plugin feed version : 201705262215
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Credentialed Scan
Scanner IP : 172.16.0.2
Port scanner(s) : nessus_syn_scanner wmi_netstat 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2017/5/27 16:32 Central Standard Time
Scan duration : 1002 sec
"
"20870","","","None","dc01","tcp","389","LDAP Server Detection","An LDAP server was detected on the remote host.","The remote host is running a Lightweight Directory Access Protocol
(LDAP) server. LDAP is a protocol for providing access to directory
services over TCP/IP.","n/a","https://en.wikipedia.org/wiki/LDAP",""
"20870","","","None","dc01","tcp","636","LDAP Server Detection","An LDAP server was detected on the remote host.","The remote host is running a Lightweight Directory Access Protocol
(LDAP) server. LDAP is a protocol for providing access to directory
services over TCP/IP.","n/a","https://en.wikipedia.org/wiki/LDAP",""
"20870","","","None","dc01","tcp","3268","LDAP Server Detection","An LDAP server was detected on the remote host.","The remote host is running a Lightweight Directory Access Protocol
(LDAP) server. LDAP is a protocol for providing access to directory
services over TCP/IP.","n/a","https://en.wikipedia.org/wiki/LDAP",""
"20870","","","None","dc01","tcp","3269","LDAP Server Detection","An LDAP server was detected on the remote host.","The remote host is running a Lightweight Directory Access Protocol
(LDAP) server. LDAP is a protocol for providing access to directory
services over TCP/IP.","n/a","https://en.wikipedia.org/wiki/LDAP",""
"22319","","","None","dc01","tcp","135","MSRPC Service Detection","A DCE/RPC server is listening on the remote host.","The remote host is running a Windows RPC service. This service
replies to the RPC Bind Request with a Bind Ack response.

However it is not possible to determine the uuid of this service.","n/a","",""
"22319","","","None","dc01","tcp","49154","MSRPC Service Detection","A DCE/RPC server is listening on the remote host.","The remote host is running a Windows RPC service. This service
replies to the RPC Bind Request with a Bind Ack response.

However it is not possible to determine the uuid of this service.","n/a","",""
"22319","","","None","dc01","tcp","49218","MSRPC Service Detection","A DCE/RPC server is listening on the remote host.","The remote host is running a Windows RPC service. This service
replies to the RPC Bind Request with a Bind Ack response.

However it is not possible to determine the uuid of this service.","n/a","",""
"22319","","","None","dc01","tcp","49158","MSRPC Service Detection","A DCE/RPC server is listening on the remote host.","The remote host is running a Windows RPC service. This service
replies to the RPC Bind Request with a Bind Ack response.

However it is not possible to determine the uuid of this service.","n/a","",""
"22319","","","None","dc01","tcp","49155","MSRPC Service Detection","A DCE/RPC server is listening on the remote host.","The remote host is running a Windows RPC service. This service
replies to the RPC Bind Request with a Bind Ack response.

However it is not possible to determine the uuid of this service.","n/a","",""
"22319","","","None","dc01","tcp","49159","MSRPC Service Detection","A DCE/RPC server is listening on the remote host.","The remote host is running a Windows RPC service. This service
replies to the RPC Bind Request with a Bind Ack response.

However it is not possible to determine the uuid of this service.","n/a","",""
"22964","","","None","dc01","tcp","3269","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1 server answered on this port.
"
"22964","","","None","dc01","tcp","636","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1 server answered on this port.
"
"22964","","","None","dc01","tcp","593","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An http-rpc-epmap is running on this port."
"22964","","","None","dc01","tcp","49157","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An ncacn_http server is running on this port."
"24269","","","None","dc01","tcp","0","Windows Management Instrumentation (WMI) Available","WMI queries can be made against the remote host.","The supplied credentials can be used to make WMI (Windows Management
Instrumentation) requests against the remote host over DCOM. 

These requests can be used to gather information about the remote
host, such as its current state, network interface configuration, etc.","n/a","http://msdn.microsoft.com/en-us/library/aa394582(v=vs.85).aspx",""
"25701","","","None","dc01","tcp","389","LDAP Crafted Search Request Server Information Disclosure","It is possible to discover information about the remote LDAP server.","By sending a search request with a filter set to 'objectClass=*', it
is possible to extract information about the remote LDAP server.","n/a","","[+]-namingContexts:
   |  DC=sec555,DC=com
   |  CN=Configuration,DC=sec555,DC=com
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
   |  DC=DomainDnsZones,DC=sec555,DC=com
   |  DC=ForestDnsZones,DC=sec555,DC=com
[+]-currentTime:
   |  20170527213903.0Z
[+]-subschemaSubentry:
   |  CN=Aggregate,CN=Schema,CN=Configuration,DC=sec555,DC=com
[+]-dsServiceName:
   |  CN=NTDS Settings,CN=DC01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sec555,DC=com
[+]-namingContexts:
   |  DC=sec555,DC=com
   |  CN=Configuration,DC=sec555,DC=com
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
   |  DC=DomainDnsZones,DC=sec555,DC=com
   |  DC=ForestDnsZones,DC=sec555,DC=com
[+]-defaultNamingContext:
   |  DC=sec555,DC=com
[+]-schemaNamingContext:
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
[+]-configurationNamingContext:
   |  CN=Configuration,DC=sec555,DC=com
[+]-rootDomainNamingContext:
   |  DC=sec555,DC=com
[+]-supportedControl:
   |  1.2.840.113556.1.4.319
   |  1.2.840.113556.1.4.801
   |  1.2.840.113556.1.4.473
   |  1.2.840.113556.1.4.528
   |  1.2.840.113556.1.4.417
   |  1.2.840.113556.1.4.619
   |  1.2.840.113556.1.4.841
   |  1.2.840.113556.1.4.529
   |  1.2.840.113556.1.4.805
   |  1.2.840.113556.1.4.521
   |  1.2.840.113556.1.4.970
   |  1.2.840.113556.1.4.1338
   |  1.2.840.113556.1.4.474
   |  1.2.840.113556.1.4.1339
   |  1.2.840.113556.1.4.1340
   |  1.2.840.113556.1.4.1413
   |  2.16.840.1.113730.3.4.9
   |  2.16.840.1.113730.3.4.10
   |  1.2.840.113556.1.4.1504
   |  1.2.840.113556.1.4.1852
   |  1.2.840.113556.1.4.802
   |  1.2.840.113556.1.4.1907
   |  1.2.840.113556.1.4.1948
   |  1.2.840.113556.1.4.1974
   |  1.2.840.113556.1.4.1341
   |  1.2.840.113556.1.4.2026
   |  1.2.840.113556.1.4.2064
   |  1.2.840.113556.1.4.2065
   |  1.2.840.113556.1.4.2066
   |  1.2.840.113556.1.4.2090
   |  1.2.840.113556.1.4.2205
   |  1.2.840.113556.1.4.2204
   |  1.2.840.113556.1.4.2206
   |  1.2.840.113556.1.4.2211
   |  1.2.840.113556.1.4.2239
   |  1.2.840.113556.1.4.2255
   |  1.2.840.113556.1.4.2256
[+]-supportedLDAPVersion:
   |  3
   |  2
[+]-supportedLDAPPolicies:
   |  MaxPoolThreads
   |  MaxPercentDirSyncRequests
   |  MaxDatagramRecv
   |  MaxReceiveBuffer
   |  InitRecvTimeout
   |  MaxConnections
   |  MaxConnIdleTime
   |  MaxPageSize
   |  MaxBatchReturnMessages
   |  MaxQueryDuration
   |  MaxTempTableSize
   |  MaxResultSetSize
   |  MinResultSets
   |  MaxResultSetsPerConn
   |  MaxNotificationPerConn
   |  MaxValRange
   |  MaxValRangeTransitive
   |  ThreadMemoryLimit
   |  SystemMemoryLimitPercent
[+]-highestCommittedUSN:
   |  143629
[+]-supportedSASLMechanisms:
   |  GSSAPI
   |  GSS-SPNEGO
   |  EXTERNAL
   |  DIGEST-MD5
[+]-dnsHostName:
   |  DC01.sec555.com
[+]-ldapServiceName:
   |  sec555.com:dc01$@SEC555.COM
[+]-serverName:
   |  CN=DC01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sec555,DC=com
[+]-supportedCapabilities:
   |  1.2.840.113556.1.4.800
   |  1.2.840.113556.1.4.1670
   |  1.2.840.113556.1.4.1791
   |  1.2.840.113556.1.4.1935
   |  1.2.840.113556.1.4.2080
   |  1.2.840.113556.1.4.2237
[+]-isSynchronized:
   |  TRUE
[+]-isGlobalCatalogReady:
   |  TRUE
[+]-domainFunctionality:
   |  6
[+]-forestFunctionality:
   |  6
[+]-domainControllerFunctionality:
   |  6
"
"25701","","","None","dc01","tcp","636","LDAP Crafted Search Request Server Information Disclosure","It is possible to discover information about the remote LDAP server.","By sending a search request with a filter set to 'objectClass=*', it
is possible to extract information about the remote LDAP server.","n/a","","[+]-namingContexts:
   |  DC=sec555,DC=com
   |  CN=Configuration,DC=sec555,DC=com
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
   |  DC=DomainDnsZones,DC=sec555,DC=com
   |  DC=ForestDnsZones,DC=sec555,DC=com
[+]-currentTime:
   |  20170527213903.0Z
[+]-subschemaSubentry:
   |  CN=Aggregate,CN=Schema,CN=Configuration,DC=sec555,DC=com
[+]-dsServiceName:
   |  CN=NTDS Settings,CN=DC01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sec555,DC=com
[+]-namingContexts:
   |  DC=sec555,DC=com
   |  CN=Configuration,DC=sec555,DC=com
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
   |  DC=DomainDnsZones,DC=sec555,DC=com
   |  DC=ForestDnsZones,DC=sec555,DC=com
[+]-defaultNamingContext:
   |  DC=sec555,DC=com
[+]-schemaNamingContext:
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
[+]-configurationNamingContext:
   |  CN=Configuration,DC=sec555,DC=com
[+]-rootDomainNamingContext:
   |  DC=sec555,DC=com
[+]-supportedControl:
   |  1.2.840.113556.1.4.319
   |  1.2.840.113556.1.4.801
   |  1.2.840.113556.1.4.473
   |  1.2.840.113556.1.4.528
   |  1.2.840.113556.1.4.417
   |  1.2.840.113556.1.4.619
   |  1.2.840.113556.1.4.841
   |  1.2.840.113556.1.4.529
   |  1.2.840.113556.1.4.805
   |  1.2.840.113556.1.4.521
   |  1.2.840.113556.1.4.970
   |  1.2.840.113556.1.4.1338
   |  1.2.840.113556.1.4.474
   |  1.2.840.113556.1.4.1339
   |  1.2.840.113556.1.4.1340
   |  1.2.840.113556.1.4.1413
   |  2.16.840.1.113730.3.4.9
   |  2.16.840.1.113730.3.4.10
   |  1.2.840.113556.1.4.1504
   |  1.2.840.113556.1.4.1852
   |  1.2.840.113556.1.4.802
   |  1.2.840.113556.1.4.1907
   |  1.2.840.113556.1.4.1948
   |  1.2.840.113556.1.4.1974
   |  1.2.840.113556.1.4.1341
   |  1.2.840.113556.1.4.2026
   |  1.2.840.113556.1.4.2064
   |  1.2.840.113556.1.4.2065
   |  1.2.840.113556.1.4.2066
   |  1.2.840.113556.1.4.2090
   |  1.2.840.113556.1.4.2205
   |  1.2.840.113556.1.4.2204
   |  1.2.840.113556.1.4.2206
   |  1.2.840.113556.1.4.2211
   |  1.2.840.113556.1.4.2239
   |  1.2.840.113556.1.4.2255
   |  1.2.840.113556.1.4.2256
[+]-supportedLDAPVersion:
   |  3
   |  2
[+]-supportedLDAPPolicies:
   |  MaxPoolThreads
   |  MaxPercentDirSyncRequests
   |  MaxDatagramRecv
   |  MaxReceiveBuffer
   |  InitRecvTimeout
   |  MaxConnections
   |  MaxConnIdleTime
   |  MaxPageSize
   |  MaxBatchReturnMessages
   |  MaxQueryDuration
   |  MaxTempTableSize
   |  MaxResultSetSize
   |  MinResultSets
   |  MaxResultSetsPerConn
   |  MaxNotificationPerConn
   |  MaxValRange
   |  MaxValRangeTransitive
   |  ThreadMemoryLimit
   |  SystemMemoryLimitPercent
[+]-highestCommittedUSN:
   |  143629
[+]-supportedSASLMechanisms:
   |  GSSAPI
   |  GSS-SPNEGO
   |  EXTERNAL
   |  DIGEST-MD5
[+]-dnsHostName:
   |  DC01.sec555.com
[+]-ldapServiceName:
   |  sec555.com:dc01$@SEC555.COM
[+]-serverName:
   |  CN=DC01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sec555,DC=com
[+]-supportedCapabilities:
   |  1.2.840.113556.1.4.800
   |  1.2.840.113556.1.4.1670
   |  1.2.840.113556.1.4.1791
   |  1.2.840.113556.1.4.1935
   |  1.2.840.113556.1.4.2080
   |  1.2.840.113556.1.4.2237
[+]-isSynchronized:
   |  TRUE
[+]-isGlobalCatalogReady:
   |  TRUE
[+]-domainFunctionality:
   |  6
[+]-forestFunctionality:
   |  6
[+]-domainControllerFunctionality:
   |  6
"
"25701","","","None","dc01","tcp","3268","LDAP Crafted Search Request Server Information Disclosure","It is possible to discover information about the remote LDAP server.","By sending a search request with a filter set to 'objectClass=*', it
is possible to extract information about the remote LDAP server.","n/a","","[+]-namingContexts:
   |  DC=sec555,DC=com
   |  CN=Configuration,DC=sec555,DC=com
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
   |  DC=DomainDnsZones,DC=sec555,DC=com
   |  DC=ForestDnsZones,DC=sec555,DC=com
[+]-currentTime:
   |  20170527213903.0Z
[+]-subschemaSubentry:
   |  CN=Aggregate,CN=Schema,CN=Configuration,DC=sec555,DC=com
[+]-dsServiceName:
   |  CN=NTDS Settings,CN=DC01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sec555,DC=com
[+]-namingContexts:
   |  DC=sec555,DC=com
   |  CN=Configuration,DC=sec555,DC=com
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
   |  DC=DomainDnsZones,DC=sec555,DC=com
   |  DC=ForestDnsZones,DC=sec555,DC=com
[+]-defaultNamingContext:
   |  DC=sec555,DC=com
[+]-schemaNamingContext:
   |  CN=Schema,CN=Configuration,DC=sec555,DC=com
[+]-configurationNamingContext:
   |  CN=Configuration,DC=sec555,DC=com
[+]-rootDomainNamingContext:
   |  DC=sec555,DC=com
[+]-supportedControl:
   |  1.2.840.113556.1.4.319
   |  1.2.840.113556.1.4.801
   |  1.2.840.113556.1.4.473
   |  1.2.840.113556.1.4.528
   |  1.2.840.113556.1.4.417
   |  1.2.840.113556.1.4.619
   |  1.2.840.113556.1.4.841
   |  1.2.840.113556.1.4.529
   |  1.2.840.113556.1.4.805
   |  1.2.840.113556.1.4.521
   |  1.2.840.113556.1.4.970
   |  1.2.840.113556.1.4.1338
   |  1.2.840.113556.1.4.474
   |  1.2.840.113556.1.4.1339
   |  1.2.840.113556.1.4.1340
   |  1.2.840.113556.1.4.1413
   |  2.16.840.1.113730.3.4.9
   |  2.16.840.1.113730.3.4.10
   |  1.2.840.113556.1.4.1504
   |  1.2.840.113556.1.4.1852
   |  1.2.840.113556.1.4.802
   |  1.2.840.113556.1.4.1907
   |  1.2.840.113556.1.4.1948
   |  1.2.840.113556.1.4.1974
   |  1.2.840.113556.1.4.1341
   |  1.2.840.113556.1.4.2026
   |  1.2.840.113556.1.4.2064
   |  1.2.840.113556.1.4.2065
   |  1.2.840.113556.1.4.2066
   |  1.2.840.113556.1.4.2090
   |  1.2.840.113556.1.4.2205
   |  1.2.840.113556.1.4.2204
   |  1.2.840.113556.1.4.2206
   |  1.2.840.113556.1.4.2211
   |  1.2.840.113556.1.4.2239
   |  1.2.840.113556.1.4.2255
   |  1.2.840.113556.1.4.2256
[+]-supportedLDAPVersion:
   |  3
   |  2
[+]-supportedLDAPPolicies:
   |  MaxPoolThreads
   |  MaxPercentDirSyncRequests
   |  MaxDatagramRecv
   |  MaxReceiveBuffer
   |  InitRecvTimeout
   |  MaxConnections
   |  MaxConnIdleTime
   |  MaxPageSize
   |  MaxBatchReturnMessages
   |  MaxQueryDuration
   |  MaxTempTableSize
   |  MaxResultSetSize
   |  MinResultSets
   |  MaxResultSetsPerConn
   |  MaxNotificationPerConn
   |  MaxValRange
   |  MaxValRangeTransitive
   |  ThreadMemoryLimit
   |  SystemMemoryLimitPercent
[+]-highestCommittedUSN:
   |  143629
[+]-supportedSASLMechanisms:
   |  GSSAPI
   |  GSS-SPNEGO
   |  EXTERNAL
   |  DIGEST-MD5
[+]-dnsHostName:
   |  DC01.sec555.com
[+]-ldapServiceName:
   |  sec555.com:dc01$@SEC555.COM
[+]-serverName:
   |  CN=DC01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sec555,DC=com
[+]-supportedCapabilities:
   |  1.2.840.113556.1.4.800
   |  1.2.840.113556.1.4.1670
   |  1.2.840.113556.1.4.1791
   |  1.2.840.113556.1.4.1935
   |  1.2.840.113556.1.4.2080
   |  1.2.840.113556.1.4.2237
[+]-isSynchronized:
   |  TRUE
[+]-isGlobalCatalogReady:
   |  TRUE
[+]-domainFunctionality:
   |  6
[+]-forestFunctionality:
   |  6
[+]-domainControllerFunctionality:
   |  6
"
